"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"167","3","118","25","67","263","151","99","50","192","78","210","80","115","142","225","126","260","77","63","43","51","254","88","273"
"167","3","118","25","67","263","151","99","50","192","78","210","80","115","142","225","127","260","77","63","43","51","254","88","273"
"167","3","118","25","67","263","151","99","50","192","78","210","80","115","142","225","127","260","77","63","43","51","254","88","273"
"167","3","118","25","67","263","151","99","50","192","78","210","80","115","142","225","127","260","77","63","43","51","254","88","273"
"167","3","118","25","67","263","151","99","50","192","78","210","80","115","142","225","127","266","77","63","43","51","254","88","273"
"167","3","118","25","67","263","151","99","50","192","78","210","80","115","142","225","127","266","77","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","210","80","115","142","225","127","266","77","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","210","80","115","142","225","127","266","77","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","266","77","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","266","84","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","266","84","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","266","84","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","266","84","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","51","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","58","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","58","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","58","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","58","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","266","84","63","43","58","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","262","84","63","43","58","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","89","115","142","225","127","262","84","63","43","58","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","254","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","67","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","62","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","62","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","62","263","151","99","50","192","78","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","3","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","11","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","11","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","11","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","249","88","270"
"167","11","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","255","88","270"
"167","11","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","51","199","80","115","142","225","127","262","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","51","199","89","115","142","225","127","262","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","51","199","89","115","142","225","126","262","84","63","43","58","255","88","270"
"167","11","118","25","62","263","151","99","50","192","51","199","89","115","142","225","126","262","84","63","43","58","255","88","270"
"167","11","118","25","62","263","151","99","50","192","51","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","11","118","25","62","263","151","99","50","192","12","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","11","118","25","62","263","151","99","50","192","12","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","11","118","25","62","263","151","99","50","192","12","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","11","118","25","62","263","151","99","50","192","13","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","11","118","25","62","263","151","99","50","192","13","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","13","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","13","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","13","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","112","50","192","13","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","112","50","192","6","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","112","50","192","6","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","84","63","43","58","255","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","84","63","43","58","249","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","84","63","43","58","249","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","84","63","43","58","249","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","84","63","43","58","249","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","58","249","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","58","249","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","58","249","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","58","249","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","58","249","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","58","249","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","58","254","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","51","254","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","51","254","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","51","254","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","51","254","88","270"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","51","254","88","273"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","51","254","88","273"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","51","254","88","273"
"167","10","118","25","62","263","151","99","50","192","6","199","89","115","142","225","126","266","77","63","43","51","254","88","273"
"167","10","118","25","62","263","151","99","50","192","6","203","89","115","142","225","126","266","77","63","43","51","254","88","273"
"167","10","118","25","62","263","151","99","50","192","6","203","89","115","142","225","126","266","77","63","43","51","254","88","273"
"167","10","118","25","62","263","151","99","50","192","6","203","89","115","142","225","126","266","77","63","43","51","254","88","273"
"167","10","118","25","62","263","151","99","50","192","6","203","89","115","142","225","126","266","77","63","43","51","254","88","273"
"167","10","118","25","62","263","151","99","50","192","6","203","89","115","142","225","126","266","84","63","43","51","254","88","273"
"167","2","118","25","62","263","151","99","50","192","6","203","89","115","142","225","126","266","84","63","43","51","254","88","273"
"167","2","118","25","62","263","151","99","50","192","6","203","89","115","142","225","126","266","84","63","43","51","254","88","273"
"167","2","118","25","62","263","151","99","50","192","6","203","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","6","203","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","13","203","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","12","203","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","12","203","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","12","199","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","266","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","273"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","270"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","270"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","270"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","270"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","79","270"
"167","2","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","151","99","50","192","47","199","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","151","99","50","192","47","193","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","193","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","193","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","193","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","89","115","142","225","126","277","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","89","115","142","225","126","278","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","84","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","51","254","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","51","249","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","51","249","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","51","249","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","51","249","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","51","249","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","51","249","88","270"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","51","249","88","235"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","51","255","88","235"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","58","255","88","235"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","58","255","88","235"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","33","58","255","88","235"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","58","255","88","235"
"167","10","118","25","62","263","186","99","50","192","47","185","80","115","142","225","126","278","87","63","43","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","80","115","142","225","126","278","87","63","43","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","80","115","142","225","126","278","87","63","43","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","80","115","142","225","126","278","87","63","43","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","80","115","142","225","126","278","87","63","43","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","80","115","142","225","126","278","87","63","43","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","80","115","142","225","126","278","87","63","43","65","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","80","115","142","225","126","278","87","63","43","65","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","43","65","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","43","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","255","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","249","88","235"
"167","10","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","249","88","235"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","249","88","235"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","249","88","235"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","249","88","235"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","249","88","235"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","249","88","235"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","249","88","235"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","249","88","270"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","33","58","249","88","270"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","34","58","249","88","270"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","34","58","249","92","270"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","34","58","249","92","281"
"167","2","118","25","62","263","186","95","50","192","47","185","89","115","142","225","126","278","87","63","34","58","249","92","270"
"167","2","118","25","62","263","186","95","50","192","51","185","89","115","142","225","126","278","87","63","34","58","249","92","270"
"167","2","118","25","62","263","186","95","50","192","51","185","89","115","142","225","126","278","87","63","34","58","249","92","270"
"167","2","118","25","62","263","186","95","50","192","51","185","89","115","142","225","126","278","87","63","34","58","249","92","270"
"167","2","118","25","62","263","186","95","50","192","51","185","89","115","142","225","126","278","87","63","34","58","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","278","87","63","34","58","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","278","87","63","34","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","278","87","63","34","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","278","87","63","34","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","278","87","63","34","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","278","87","63","34","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","278","87","63","34","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","278","87","63","33","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","278","87","63","33","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","278","87","63","33","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","277","87","63","33","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","277","87","63","33","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","277","87","63","33","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","277","87","63","33","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","277","87","63","41","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","277","87","63","41","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","277","87","63","41","51","236","92","270"
"167","2","118","25","62","263","186","95","50","192","12","185","89","115","142","225","126","266","87","63","41","51","236","92","270"
"167","2","118","25","62","263","186","76","50","192","12","185","89","115","142","225","126","266","87","63","41","51","236","92","270"
"167","2","118","25","62","263","186","76","50","192","12","185","89","115","142","225","126","266","87","63","41","51","236","92","270"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","51","236","92","270"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","51","236","92","267"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","51","236","92","267"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","51","236","92","267"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","51","236","92","267"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","51","236","92","267"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","58","236","92","267"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","58","236","92","267"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","58","236","92","267"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","58","236","92","267"
"167","2","118","25","62","263","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","58","249","92","267"
"167","2","118","25","62","264","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","58","249","92","267"
"167","2","118","25","62","264","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","65","249","92","267"
"167","2","118","25","62","264","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","65","249","92","267"
"167","2","118","25","62","264","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","65","249","92","267"
"167","2","118","25","62","264","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","58","249","92","267"
"167","2","118","25","62","264","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","58","249","92","267"
"167","2","118","25","62","264","186","76","50","192","31","185","89","115","142","225","126","266","87","63","41","58","236","92","267"
"167","2","118","25","62","264","186","76","50","192","31","185","89","115","142","225","126","266","87","63","43","58","236","92","267"
"167","2","118","25","62","264","186","76","50","192","31","185","89","115","142","225","126","266","87","63","43","58","236","92","267"
"167","2","118","25","62","264","186","76","50","192","31","185","89","115","142","225","126","266","87","63","43","52","236","92","267"
"167","2","118","25","62","264","186","76","50","192","35","185","89","115","142","225","126","266","87","63","43","52","236","92","267"
"167","2","118","25","62","264","186","76","50","192","35","185","89","115","142","225","126","266","87","63","43","52","236","92","267"
"167","2","118","25","62","264","186","76","50","192","46","185","89","115","142","225","126","266","87","63","43","52","236","92","267"
"167","2","118","25","62","264","186","76","50","192","46","185","89","115","142","225","126","266","87","63","43","52","236","92","267"
"167","2","118","25","62","264","186","76","50","192","46","185","89","115","142","225","126","266","87","63","43","58","236","92","267"
"167","2","118","25","62","264","186","76","50","192","46","185","89","115","142","225","126","266","87","63","43","58","236","92","267"
"167","2","118","25","62","264","186","76","50","192","46","185","89","115","142","225","126","266","87","63","43","58","236","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","89","115","142","225","126","266","87","63","43","58","236","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","89","115","142","225","126","266","87","63","43","58","236","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","100","115","142","225","126","266","87","63","43","58","236","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","100","115","142","225","126","266","87","63","43","58","223","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","100","115","142","225","126","266","87","63","43","58","223","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","100","115","142","225","126","266","87","63","43","58","223","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","100","115","142","225","126","266","87","63","43","58","223","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","100","115","142","225","126","266","87","63","43","58","223","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","100","115","142","225","126","266","87","63","43","58","223","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","100","115","142","225","126","266","96","63","43","58","223","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","100","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","100","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","46","185","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","45","185","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","45","185","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","45","164","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","45","164","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","45","164","124","115","142","225","126","266","96","63","43","58","220","92","235"
"167","2","118","25","62","264","186","76","50","192","45","164","124","115","142","225","126","266","96","63","43","58","220","92","235"
